Iteration,CurrentMin,CurrentMax,HistoricalMin,HistoricalMax,MeanFitness,StandardDev,P0,P25,P50,P75,P100,StepGradient(u/iter),TimeGradient(u/s),ElapsedTime(s)
1752,0.0000,505.0000,0.0000,607.0000,208.7600,131.9079,0.0000,103.0000,204.0000,304.0000,505.0000,7.1100,711142.2284,0.0010
1753,0.0000,504.0000,0.0000,607.0000,208.9500,128.6827,0.0000,104.7500,204.0000,303.0000,504.0000,-0.1900,-Infinity,0.0000
1754,0.0000,504.0000,0.0000,607.0000,211.7600,128.3431,0.0000,103.7500,205.0000,304.0000,504.0000,-2.8100,-277777.7778,0.0010
1755,0.0000,503.0000,0.0000,607.0000,219.7100,119.8875,0.0000,104.7500,204.5000,303.0000,503.0000,-7.9500,-Infinity,0.0000
1756,0.0000,503.0000,0.0000,607.0000,221.9300,113.6151,0.0000,201.0000,204.5000,303.2500,503.0000,-2.2200,-222244.4689,0.0010
1757,0.0000,503.0000,0.0000,607.0000,225.9500,126.1820,0.0000,201.7500,205.0000,304.0000,503.0000,-4.0200,-Infinity,0.0000
1758,0.0000,503.0000,0.0000,607.0000,235.0400,127.8761,0.0000,201.7500,205.0000,304.0000,503.0000,-9.0900,-918181.8182,0.0010
1759,0.0000,504.0000,0.0000,607.0000,208.0300,134.5366,0.0000,103.7500,204.0000,304.0000,504.0000,27.0100,Infinity,0.0000
1760,0.0000,505.0000,0.0000,607.0000,207.0100,128.0831,0.0000,104.0000,204.0000,304.0000,505.0000,1.0200,101979.6041,0.0010
1761,0.0000,406.0000,0.0000,607.0000,210.8500,122.4144,0.0000,103.7500,204.0000,304.0000,406.0000,-3.8400,-Infinity,0.0000
1762,0.0000,405.0000,0.0000,607.0000,217.7200,119.5829,0.0000,104.0000,205.0000,303.0000,405.0000,-6.8700,-Infinity,0.0000
1763,0.0000,406.0000,0.0000,607.0000,207.7500,122.8505,0.0000,103.7500,204.0000,303.2500,406.0000,9.9700,997099.7100,0.0010
1764,0.0000,504.0000,0.0000,607.0000,188.7500,124.3376,0.0000,102.0000,203.0000,303.0000,504.0000,19.0000,Infinity,0.0000
1765,0.0000,405.0000,0.0000,607.0000,200.7000,107.6836,0.0000,103.0000,203.0000,303.0000,405.0000,-11.9500,-1195358.6076,0.0010
1766,0.0000,404.0000,0.0000,607.0000,197.6400,108.9875,0.0000,103.0000,203.0000,302.0000,404.0000,3.0600,Infinity,0.0000
1767,0.0000,404.0000,0.0000,607.0000,184.7500,105.2112,0.0000,103.0000,203.0000,302.0000,404.0000,12.8900,1288484.6062,0.0010
1768,0.0000,404.0000,0.0000,607.0000,204.7600,113.0996,0.0000,104.7500,204.0000,303.0000,404.0000,-20.0100,-Infinity,0.0000
1769,0.0000,505.0000,0.0000,607.0000,203.8200,115.1955,0.0000,104.0000,204.0000,303.0000,505.0000,0.9400,Infinity,0.0000
1770,0.0000,404.0000,0.0000,607.0000,179.7000,118.9711,0.0000,102.0000,203.0000,302.0000,404.0000,24.1200,2410553.6678,0.0010
1771,0.0000,405.0000,0.0000,607.0000,178.7100,125.0818,0.0000,101.7500,202.0000,303.0000,405.0000,0.9900,Infinity,0.0000
1772,0.0000,503.0000,0.0000,607.0000,175.5900,128.8797,0.0000,101.0000,202.0000,302.0000,503.0000,3.1200,311501.5974,0.0010
1773,0.0000,404.0000,0.0000,607.0000,180.5400,127.1578,0.0000,101.0000,203.0000,303.0000,404.0000,-4.9500,-Infinity,0.0000
1774,0.0000,504.0000,0.0000,607.0000,169.4100,126.9798,0.0000,100.0000,201.5000,302.2500,504.0000,11.1300,1107022.0808,0.0010
1775,0.0000,504.0000,0.0000,607.0000,177.5900,127.0824,0.0000,101.0000,202.0000,302.2500,504.0000,-8.1800,-Infinity,0.0000
1776,0.0000,405.0000,0.0000,607.0000,192.3300,133.1966,0.0000,102.0000,202.5000,303.0000,405.0000,-14.7400,-1453648.9152,0.0010
1777,0.0000,404.0000,0.0000,607.0000,209.4100,135.1513,0.0000,101.0000,204.0000,304.0000,404.0000,-17.0800,-Infinity,0.0000
1778,0.0000,406.0000,0.0000,607.0000,204.6400,130.5230,0.0000,102.0000,203.5000,304.0000,406.0000,4.7700,484313.1282,0.0010
1779,0.0000,406.0000,0.0000,607.0000,211.5600,124.0368,0.0000,103.0000,204.0000,303.0000,406.0000,-6.9200,-Infinity,0.0000
1780,0.0000,501.0000,0.0000,607.0000,222.7200,119.0109,0.0000,106.2500,204.0000,304.0000,501.0000,-11.1600,-Infinity,0.0000
1781,0.0000,405.0000,0.0000,607.0000,205.7300,106.2873,0.0000,201.0000,204.0000,303.0000,405.0000,16.9900,1699169.9170,0.0010
1782,0.0000,404.0000,0.0000,607.0000,211.5700,114.0754,0.0000,104.5000,204.0000,303.0000,404.0000,-5.8400,-Infinity,0.0000
1783,0.0000,503.0000,0.0000,607.0000,204.6800,121.6542,0.0000,103.0000,204.0000,303.0000,503.0000,6.8900,689000.0000,0.0010
1784,0.0000,505.0000,0.0000,607.0000,200.5800,128.2228,0.0000,103.0000,203.0000,303.0000,505.0000,4.1000,Infinity,0.0000
1785,0.0000,405.0000,0.0000,607.0000,186.4900,124.2217,0.0000,101.0000,203.0000,302.2500,405.0000,14.0900,1395602.2187,0.0010
1786,0.0000,502.0000,0.0000,607.0000,203.6200,131.7532,0.0000,102.0000,203.0000,304.0000,502.0000,-17.1300,-Infinity,0.0000
1787,0.0000,503.0000,0.0000,607.0000,218.6400,128.8260,0.0000,104.0000,204.0000,304.0000,503.0000,-15.0200,-1515793.7229,0.0010
1788,0.0000,503.0000,0.0000,607.0000,216.7600,136.0578,0.0000,103.0000,206.0000,304.0000,503.0000,1.8800,Infinity,0.0000
1789,0.0000,503.0000,0.0000,607.0000,222.6700,128.2169,0.0000,103.7500,205.5000,304.0000,503.0000,-5.9100,-Infinity,0.0000
1790,0.0000,405.0000,0.0000,607.0000,205.5500,126.2949,0.0000,102.0000,203.0000,303.2500,405.0000,17.1200,1711486.5540,0.0010
1791,0.0000,406.0000,0.0000,607.0000,216.7900,123.3959,0.0000,105.0000,204.0000,304.0000,406.0000,-11.2400,-Infinity,0.0000
1792,0.0000,405.0000,0.0000,607.0000,195.8000,116.1174,0.0000,102.7500,203.5000,303.0000,405.0000,20.9900,2080071.3507,0.0010
1793,0.0000,405.0000,0.0000,607.0000,203.7200,126.3586,0.0000,103.0000,203.0000,304.0000,405.0000,-7.9200,-Infinity,0.0000
1794,0.0000,504.0000,0.0000,607.0000,205.0600,121.6837,0.0000,104.7500,204.0000,303.2500,504.0000,-1.3400,-133933.0335,0.0010
1795,0.0000,406.0000,0.0000,607.0000,222.8300,127.4350,0.0000,202.0000,205.0000,304.0000,406.0000,-17.7700,-Infinity,0.0000
1796,0.0000,503.0000,0.0000,607.0000,234.9600,119.1026,0.0000,202.0000,205.0000,304.2500,503.0000,-12.1300,-1224510.3977,0.0010
1797,0.0000,602.0000,0.0000,607.0000,233.1100,133.2004,0.0000,176.5000,205.5000,304.2500,602.0000,1.8500,Infinity,0.0000
1798,0.0000,504.0000,0.0000,607.0000,227.1900,125.0832,0.0000,202.0000,205.0000,304.0000,504.0000,5.9200,591822.4533,0.0010
1799,0.0000,505.0000,0.0000,607.0000,210.0600,125.1765,0.0000,104.0000,204.0000,303.2500,505.0000,17.1300,Infinity,0.0000
1800,0.0000,501.0000,0.0000,607.0000,216.8100,122.4922,0.0000,104.7500,204.0000,304.0000,501.0000,-6.7500,-Infinity,0.0000
1801,0.0000,502.0000,0.0000,607.0000,185.6400,121.1761,0.0000,101.7500,203.0000,303.0000,502.0000,31.1700,3119183.4284,0.0010
1802,0.0000,503.0000,0.0000,607.0000,180.4300,123.0758,0.0000,101.0000,203.0000,302.0000,503.0000,5.2100,Infinity,0.0000
1803,0.0000,504.0000,0.0000,607.0000,195.5500,133.2354,0.0000,101.0000,203.0000,303.2500,504.0000,-15.1200,-1497326.2032,0.0010
1804,0.0000,503.0000,0.0000,607.0000,186.4900,133.2908,0.0000,101.0000,203.0000,303.0000,503.0000,9.0600,Infinity,0.0000
1805,0.0000,602.0000,0.0000,607.0000,197.6500,135.3235,0.0000,101.7500,204.0000,303.0000,602.0000,-11.1600,-Infinity,0.0000
1806,0.0000,601.0000,0.0000,607.0000,210.8400,133.3104,0.0000,102.0000,205.0000,304.0000,601.0000,-13.1900,-870627.0627,0.0015
1807,0.0000,505.0000,0.0000,607.0000,206.7300,143.0361,0.0000,101.0000,203.0000,304.0000,505.0000,4.1100,Infinity,0.0000
1808,0.0000,503.0000,0.0000,607.0000,212.5800,134.7783,0.0000,102.0000,204.0000,304.0000,503.0000,-5.8500,-579552.2092,0.0010
1809,0.0000,504.0000,0.0000,607.0000,183.4800,128.8642,0.0000,101.0000,203.0000,302.0000,504.0000,29.1000,Infinity,0.0000
1810,0.0000,504.0000,0.0000,607.0000,192.6500,126.8838,0.0000,102.0000,203.0000,303.0000,504.0000,-9.1700,-Infinity,0.0000
1811,0.0000,406.0000,0.0000,607.0000,205.6300,124.5869,0.0000,102.7500,205.0000,303.0000,406.0000,-12.9800,-1297740.4519,0.0010
1812,0.0000,404.0000,0.0000,607.0000,199.5800,134.5635,0.0000,102.0000,203.5000,303.0000,404.0000,6.0500,903659.4473,0.0007
1813,0.0000,504.0000,0.0000,607.0000,203.2700,139.8532,0.0000,101.7500,203.0000,303.0000,504.0000,-3.6900,-Infinity,0.0000
1814,0.0000,405.0000,0.0000,607.0000,210.3500,123.1376,0.0000,103.0000,203.0000,303.0000,405.0000,-7.0800,-702729.5285,0.0010
1815,0.0000,504.0000,0.0000,607.0000,209.3100,122.6923,0.0000,102.7500,203.0000,303.0000,504.0000,1.0400,Infinity,0.0000
1816,0.0000,404.0000,0.0000,607.0000,186.3100,121.4769,0.0000,101.7500,203.0000,302.0000,404.0000,23.0000,Infinity,0.0000
1817,0.0000,406.0000,0.0000,607.0000,192.3500,123.0264,0.0000,101.0000,203.0000,302.2500,406.0000,-6.0400,-605028.5485,0.0010
1818,0.0000,406.0000,0.0000,607.0000,184.3200,116.0261,0.0000,101.7500,202.0000,302.0000,406.0000,8.0300,Infinity,0.0000
1819,0.0000,404.0000,0.0000,607.0000,192.2200,117.8163,0.0000,103.0000,202.0000,302.2500,404.0000,-7.9000,-782798.2560,0.0010
1820,0.0000,405.0000,0.0000,607.0000,197.3400,122.6974,0.0000,102.0000,203.0000,303.0000,405.0000,-5.1200,-Infinity,0.0000
1821,0.0000,405.0000,0.0000,607.0000,185.4600,114.0563,0.0000,102.0000,202.5000,302.0000,405.0000,11.8800,1183266.9323,0.0010
1822,0.0000,502.0000,0.0000,607.0000,184.4100,116.0223,0.0000,102.0000,203.0000,301.2500,502.0000,1.0500,Infinity,0.0000
1823,0.0000,502.0000,0.0000,607.0000,197.6400,119.4753,0.0000,103.0000,203.0000,303.0000,502.0000,-13.2300,-1338526.9122,0.0010
1824,0.0000,503.0000,0.0000,607.0000,202.7300,120.8841,0.0000,103.0000,204.0000,303.0000,503.0000,-5.0900,-Infinity,0.0000
1825,0.0000,405.0000,0.0000,607.0000,197.7300,125.2573,0.0000,103.0000,204.0000,303.0000,405.0000,5.0000,500550.6057,0.0010
1826,0.0000,405.0000,0.0000,607.0000,211.5400,126.0242,0.0000,103.0000,205.0000,303.0000,405.0000,-13.8100,-Infinity,0.0000
1827,0.0000,502.0000,0.0000,607.0000,201.6000,127.3014,0.0000,101.0000,204.0000,303.0000,502.0000,9.9400,Infinity,0.0000
1828,0.0000,600.0000,0.0000,607.0000,201.5900,127.0712,0.0000,102.7500,203.0000,303.0000,600.0000,0.0100,1000.0000,0.0010
1829,0.0000,601.0000,0.0000,607.0000,200.6900,128.3203,0.0000,102.0000,203.0000,303.0000,601.0000,0.9000,Infinity,0.0000
1830,0.0000,404.0000,0.0000,607.0000,204.7800,122.4986,0.0000,103.0000,203.5000,303.2500,404.0000,-4.0900,-404750.1237,0.0010
1831,0.0000,503.0000,0.0000,607.0000,211.7600,131.3089,0.0000,103.0000,204.0000,304.0000,503.0000,-6.9800,-Infinity,0.0000
1832,0.0000,503.0000,0.0000,607.0000,208.8200,127.8470,0.0000,104.0000,204.0000,304.0000,503.0000,2.9400,295893.7198,0.0010
1833,0.0000,504.0000,0.0000,607.0000,209.9000,125.6782,0.0000,104.0000,203.5000,303.0000,504.0000,-1.0800,-Infinity,0.0000
1834,0.0000,502.0000,0.0000,607.0000,196.9400,123.1421,0.0000,102.7500,204.0000,303.0000,502.0000,12.9600,Infinity,0.0000
1835,0.0000,406.0000,0.0000,607.0000,195.6500,136.7670,0.0000,101.7500,203.5000,303.2500,406.0000,1.2900,129531.0774,0.0010
1836,0.0000,504.0000,0.0000,607.0000,196.8900,131.9086,0.0000,102.0000,204.0000,303.2500,504.0000,-1.2400,-Infinity,0.0000
1837,0.0000,404.0000,0.0000,607.0000,197.6800,121.1303,0.0000,102.7500,203.5000,303.0000,404.0000,-0.7900,-78992.1008,0.0010
1838,0.0000,504.0000,0.0000,607.0000,202.7100,119.3276,0.0000,103.0000,204.0000,303.0000,504.0000,-5.0300,-Infinity,0.0000
1839,0.0000,405.0000,0.0000,607.0000,193.6900,111.5364,0.0000,104.0000,204.0000,302.2500,405.0000,9.0200,901729.4812,0.0010
1840,0.0000,501.0000,0.0000,607.0000,203.4500,121.3211,0.0000,103.7500,204.0000,303.0000,501.0000,-9.7600,-Infinity,0.0000
1841,0.0000,504.0000,0.0000,607.0000,188.3000,131.4667,0.0000,101.0000,202.0000,303.0000,504.0000,15.1500,1505216.0954,0.0010
1842,0.0000,504.0000,0.0000,607.0000,206.3700,130.3653,0.0000,102.0000,203.5000,303.0000,504.0000,-18.0700,-Infinity,0.0000
1843,0.0000,504.0000,0.0000,607.0000,196.4400,131.1483,0.0000,101.7500,203.5000,303.0000,504.0000,9.9300,Infinity,0.0000
1844,0.0000,503.0000,0.0000,607.0000,211.4600,135.1346,0.0000,102.0000,203.5000,304.0000,503.0000,-15.0200,-1487865.2798,0.0010
1845,0.0000,504.0000,0.0000,607.0000,207.8000,131.6594,0.0000,103.0000,204.0000,304.0000,504.0000,3.6600,Infinity,0.0000
1846,0.0000,503.0000,0.0000,607.0000,210.9100,115.5787,0.0000,105.0000,204.0000,303.0000,503.0000,-3.1100,-308256.5170,0.0010
1847,0.0000,404.0000,0.0000,607.0000,203.6100,110.9795,0.0000,103.0000,204.0000,303.0000,404.0000,7.3000,Infinity,0.0000
1848,0.0000,501.0000,0.0000,607.0000,184.4500,118.6638,0.0000,101.0000,202.0000,302.0000,501.0000,19.1600,1907606.5313,0.0010
1849,0.0000,505.0000,0.0000,607.0000,172.4600,121.2941,0.0000,101.0000,202.0000,302.0000,505.0000,11.9900,Infinity,0.0000
1850,0.0000,501.0000,0.0000,607.0000,188.4700,117.4719,0.0000,102.7500,203.0000,302.0000,501.0000,-16.0100,-1622251.4946,0.0010
1851,0.0000,406.0000,0.0000,607.0000,191.5200,124.8986,0.0000,101.0000,203.0000,303.0000,406.0000,-3.0500,-Infinity,0.0000
1852,0.0000,504.0000,0.0000,607.0000,216.5300,134.9289,0.0000,102.0000,205.0000,304.0000,504.0000,-25.0100,-Infinity,0.0000
1853,0.0000,504.0000,0.0000,607.0000,204.6800,137.2603,0.0000,102.7500,203.0000,304.0000,504.0000,11.8500,1185237.0474,0.0010
1854,0.0000,504.0000,0.0000,607.0000,210.7500,135.6050,0.0000,103.0000,203.5000,304.0000,504.0000,-6.0700,-Infinity,0.0000
1855,0.0000,504.0000,0.0000,607.0000,201.8200,128.6681,0.0000,102.7500,203.0000,304.0000,504.0000,8.9300,884421.1152,0.0010
1856,0.0000,502.0000,0.0000,607.0000,213.7100,131.8863,0.0000,103.0000,203.5000,304.0000,502.0000,-11.8900,-Infinity,0.0000
1857,0.0000,406.0000,0.0000,607.0000,200.8500,124.2346,0.0000,103.7500,204.0000,303.0000,406.0000,12.8600,1284715.2847,0.0010
1858,0.0000,503.0000,0.0000,607.0000,200.7800,127.4835,0.0000,103.0000,204.0000,304.0000,503.0000,0.0700,Infinity,0.0000
1859,0.0000,505.0000,0.0000,607.0000,212.8100,122.1812,0.0000,176.7500,204.0000,303.0000,505.0000,-12.0300,-1214538.1121,0.0010
1860,0.0000,406.0000,0.0000,607.0000,211.8100,118.5557,0.0000,201.0000,205.0000,303.0000,406.0000,1.0000,Infinity,0.0000
1861,0.0000,603.0000,0.0000,607.0000,214.9500,130.0638,0.0000,104.0000,204.0000,304.0000,603.0000,-3.1400,-Infinity,0.0000
1862,0.0000,405.0000,0.0000,607.0000,212.0000,126.1115,0.0000,103.0000,205.0000,304.0000,405.0000,2.9500,294941.0118,0.0010
1863,0.0000,504.0000,0.0000,607.0000,209.9200,119.2596,0.0000,105.0000,204.0000,303.0000,504.0000,2.0800,Infinity,0.0000
1864,0.0000,502.0000,0.0000,607.0000,229.2400,117.2125,0.0000,203.0000,205.0000,304.2500,502.0000,-19.3200,-1932579.7739,0.0010
1865,0.0000,405.0000,0.0000,607.0000,217.8100,119.6478,0.0000,176.7500,205.0000,304.0000,405.0000,11.4300,Infinity,0.0000
1866,0.0000,503.0000,0.0000,607.0000,219.8200,120.9630,0.0000,176.0000,205.0000,304.0000,503.0000,-2.0100,-200979.9020,0.0010
1867,0.0000,502.0000,0.0000,607.0000,197.6700,126.0031,0.0000,103.0000,203.0000,303.0000,502.0000,22.1500,Infinity,0.0000
1868,0.0000,404.0000,0.0000,607.0000,189.7000,118.0196,0.0000,103.0000,203.5000,302.0000,404.0000,7.9700,794220.2292,0.0010
1869,0.0000,503.0000,0.0000,607.0000,194.7700,123.8031,0.0000,103.7500,203.0000,303.0000,503.0000,-5.0700,-Infinity,0.0000
1870,0.0000,503.0000,0.0000,607.0000,209.7000,126.8785,0.0000,102.7500,204.0000,304.0000,503.0000,-14.9300,-1498695.0412,0.0010
1871,0.0000,504.0000,0.0000,607.0000,189.6900,122.5314,0.0000,101.0000,203.0000,303.0000,504.0000,20.0100,Infinity,0.0000
1872,0.0000,503.0000,0.0000,607.0000,196.5400,119.2447,0.0000,101.0000,203.0000,303.0000,503.0000,-6.8500,-Infinity,0.0000
1873,0.0000,503.0000,0.0000,607.0000,189.3700,119.6031,0.0000,102.0000,203.0000,302.0000,503.0000,7.1700,716784.9645,0.0010
1874,0.0000,405.0000,0.0000,607.0000,185.4000,120.1140,0.0000,102.0000,202.0000,302.2500,405.0000,3.9700,Infinity,0.0000
1875,0.0000,405.0000,0.0000,607.0000,190.4600,122.0320,0.0000,102.0000,203.0000,302.2500,405.0000,-5.0600,-Infinity,0.0000
1876,0.0000,502.0000,0.0000,607.0000,215.6200,128.6447,0.0000,103.7500,204.5000,303.2500,502.0000,-25.1600,-1665563.3523,0.0015
1877,0.0000,405.0000,0.0000,607.0000,214.6100,129.4382,0.0000,102.0000,203.0000,303.2500,405.0000,1.0100,Infinity,0.0000
1878,0.0000,501.0000,0.0000,607.0000,211.4200,134.2476,0.0000,102.7500,205.0000,303.0000,501.0000,3.1900,Infinity,0.0000
1879,0.0000,503.0000,0.0000,607.0000,204.2600,142.9329,0.0000,100.7500,203.0000,303.0000,503.0000,7.1600,713147.4104,0.0010
1880,0.0000,503.0000,0.0000,607.0000,211.2700,132.8480,0.0000,102.0000,203.5000,304.0000,503.0000,-7.0100,-Infinity,0.0000
1881,0.0000,404.0000,0.0000,607.0000,181.0700,133.0444,0.0000,3.0000,203.0000,303.0000,404.0000,30.2000,3020000.0000,0.0010
1882,0.0000,404.0000,0.0000,607.0000,183.2100,116.5225,0.0000,101.0000,203.0000,302.0000,404.0000,-2.1400,-Infinity,0.0000
1883,0.0000,505.0000,0.0000,607.0000,178.2900,111.5107,0.0000,101.0000,202.0000,302.0000,505.0000,4.9200,490870.9967,0.0010
1884,0.0000,504.0000,0.0000,607.0000,190.5900,120.4538,0.0000,102.0000,203.0000,302.2500,504.0000,-12.3000,-Infinity,0.0000
1885,0.0000,504.0000,0.0000,607.0000,189.5800,117.1683,0.0000,102.0000,203.0000,303.0000,504.0000,1.0100,101232.8355,0.0010
1886,0.0000,503.0000,0.0000,607.0000,200.4600,115.7254,0.0000,102.7500,203.0000,302.0000,503.0000,-10.8800,-Infinity,0.0000
1887,0.0000,503.0000,0.0000,607.0000,211.6000,116.4680,0.0000,201.0000,203.0000,303.0000,503.0000,-11.1400,-1113332.0008,0.0010
1888,0.0000,502.0000,0.0000,607.0000,191.4300,122.1922,0.0000,102.0000,203.0000,302.0000,502.0000,20.1700,Infinity,0.0000
1889,0.0000,404.0000,0.0000,607.0000,204.5300,125.5963,0.0000,102.0000,203.5000,303.0000,404.0000,-13.1000,-Infinity,0.0010
1890,0.0000,405.0000,0.0000,607.0000,192.5700,119.5483,0.0000,102.0000,203.0000,302.2500,405.0000,11.9600,1194805.1948,0.0000
1891,0.0000,503.0000,0.0000,607.0000,182.7200,119.3468,0.0000,102.0000,203.0000,302.0000,503.0000,9.8500,Infinity,0.0000
1892,0.0000,504.0000,0.0000,607.0000,179.6200,113.9575,0.0000,102.7500,203.0000,301.0000,504.0000,3.1000,309907.0279,0.0010
1893,0.0000,503.0000,0.0000,607.0000,192.8800,111.7063,0.0000,103.0000,203.0000,303.0000,503.0000,-13.2600,-Infinity,0.0000
1894,0.0000,403.0000,0.0000,607.0000,191.7700,107.4457,0.0000,103.0000,203.0000,302.0000,403.0000,1.1100,111011.1011,0.0010
1895,0.0000,405.0000,0.0000,607.0000,194.8200,111.8565,0.0000,104.0000,203.0000,302.0000,405.0000,-3.0500,-Infinity,0.0000
1896,0.0000,404.0000,0.0000,607.0000,187.6500,118.6641,0.0000,103.0000,202.5000,303.0000,404.0000,7.1700,717143.4287,0.0010
1897,0.0000,403.0000,0.0000,607.0000,176.5200,112.8452,0.0000,102.0000,203.0000,206.0000,403.0000,11.1300,Infinity,0.0000
1898,0.0000,405.0000,0.0000,607.0000,198.5000,122.6412,0.0000,101.7500,203.0000,303.0000,405.0000,-21.9800,-2199319.5918,0.0010
1899,0.0000,406.0000,0.0000,607.0000,200.7800,124.2504,0.0000,102.7500,203.0000,303.2500,406.0000,-2.2800,-Infinity,0.0000
1900,0.0000,504.0000,0.0000,607.0000,209.8000,126.0422,0.0000,103.7500,203.0000,303.0000,504.0000,-9.0200,-Infinity,0.0000
1901,0.0000,605.0000,0.0000,607.0000,235.1000,119.1405,0.0000,202.0000,206.5000,304.0000,605.0000,-25.3000,-2529494.1012,0.0010
1902,0.0000,504.0000,0.0000,607.0000,213.7400,125.5054,0.0000,106.7500,205.0000,303.0000,504.0000,21.3600,Infinity,0.0000
1903,0.0000,505.0000,0.0000,607.0000,210.5200,125.5392,0.0000,104.0000,204.0000,303.0000,505.0000,3.2200,322000.0000,0.0010
1904,0.0000,505.0000,0.0000,607.0000,206.6400,127.2925,0.0000,103.0000,203.0000,303.0000,505.0000,3.8800,Infinity,0.0000
1905,0.0000,504.0000,0.0000,607.0000,203.8500,124.6353,0.0000,103.7500,203.0000,303.0000,504.0000,2.7900,279000.0000,0.0010
1906,0.0000,405.0000,0.0000,607.0000,196.5200,125.7898,0.0000,102.0000,203.0000,303.0000,405.0000,7.3300,Infinity,0.0000
1907,0.0000,504.0000,0.0000,607.0000,218.6500,133.2955,0.0000,103.0000,204.0000,304.0000,504.0000,-22.1300,-Infinity,0.0000
1908,0.0000,504.0000,0.0000,607.0000,221.5200,140.7635,0.0000,103.0000,205.0000,304.0000,504.0000,-2.8700,-287086.1258,0.0010
1909,0.0000,504.0000,0.0000,607.0000,219.3400,134.2606,0.0000,102.7500,204.0000,303.0000,504.0000,2.1800,Infinity,0.0000
1910,0.0000,506.0000,0.0000,607.0000,197.4000,149.5793,0.0000,3.7500,203.0000,304.0000,506.0000,21.9400,2170343.2585,0.0010
1911,0.0000,505.0000,0.0000,607.0000,187.8300,134.2746,0.0000,100.7500,203.0000,304.0000,505.0000,9.5700,Infinity,0.0000
1912,0.0000,404.0000,0.0000,607.0000,183.4700,135.1154,0.0000,100.0000,203.0000,304.0000,404.0000,4.3600,Infinity,0.0000
1913,0.0000,404.0000,0.0000,607.0000,189.5400,130.3844,0.0000,101.0000,203.0000,303.0000,404.0000,-6.0700,-613689.2124,0.0010
1914,0.0000,502.0000,0.0000,607.0000,182.3800,127.4591,0.0000,100.7500,202.0000,303.0000,502.0000,7.1600,Infinity,0.0000
1915,0.0000,405.0000,0.0000,607.0000,171.3500,126.4980,0.0000,100.0000,202.0000,302.2500,405.0000,11.0300,1099043.4436,0.0010
1916,0.0000,405.0000,0.0000,607.0000,169.3600,123.6198,0.0000,3.0000,203.0000,302.0000,405.0000,1.9900,Infinity,0.0000
1917,0.0000,405.0000,0.0000,607.0000,174.4000,132.3319,0.0000,100.0000,202.0000,303.0000,405.0000,-5.0400,-504201.6807,0.0010
1918,0.0000,502.0000,0.0000,607.0000,165.2900,117.3515,0.0000,100.7500,201.0000,229.0000,502.0000,9.1100,Infinity,0.0000
1919,0.0000,406.0000,0.0000,607.0000,184.4300,122.9829,0.0000,101.0000,202.5000,302.2500,406.0000,-19.1400,-Infinity,0.0000
1920,0.0000,505.0000,0.0000,607.0000,201.6200,126.9286,0.0000,102.0000,203.0000,303.0000,505.0000,-17.1900,-1718312.6749,0.0010
1921,0.0000,505.0000,0.0000,607.0000,191.5600,128.0239,0.0000,102.0000,203.0000,303.0000,505.0000,10.0600,Infinity,0.0000
1922,0.0000,502.0000,0.0000,607.0000,189.5200,131.8679,0.0000,101.7500,203.0000,303.2500,502.0000,2.0400,203775.8466,0.0010
1923,0.0000,504.0000,0.0000,607.0000,197.7100,122.8604,0.0000,102.0000,203.0000,303.0000,504.0000,-8.1900,-Infinity,0.0000
1924,0.0000,503.0000,0.0000,607.0000,201.6300,133.0746,0.0000,102.0000,203.0000,304.0000,503.0000,-3.9200,-389855.7931,0.0010
1925,0.0000,405.0000,0.0000,607.0000,208.7800,127.8955,0.0000,103.0000,204.5000,304.0000,405.0000,-7.1500,-Infinity,0.0000
1926,0.0000,404.0000,0.0000,607.0000,205.6200,124.4975,0.0000,103.0000,204.0000,303.2500,404.0000,3.1600,316031.6032,0.0010
1927,0.0000,407.0000,0.0000,607.0000,197.5100,124.5905,0.0000,102.0000,203.0000,303.0000,407.0000,8.1100,2403675.1630,0.0003
1928,0.0000,405.0000,0.0000,607.0000,187.3300,124.5848,0.0000,101.0000,203.0000,303.0000,405.0000,10.1800,Infinity,0.0000
1929,0.0000,503.0000,0.0000,607.0000,196.5300,123.3656,0.0000,102.0000,203.0000,303.0000,503.0000,-9.2000,-884445.2990,0.0010
